candle-end,open_time_unix,open,high,low,close,volume,close_time_unix,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,candle-start
2017-08-23 12:59:59.999,1503489600000,319.2,322.0,313.75,316.96,598.91827,1503493199999,190661.5766307,633,101.55602,32505.415887,72589.42793898,2017-08-23 12:00:00.000
2017-08-23 13:59:59.999,1503493200000,316.96,318.96,314.5,316.0,686.70237,1503496799999,216839.7789174,1010,74.94101,23759.3697205,72452.69774179,2017-08-23 13:00:00.000
2017-08-23 14:59:59.999,1503496800000,315.04,318.96,313.81,318.29,514.84876,1503500399999,162710.9680832,628,110.69167,35028.9490843,72999.04978511,2017-08-23 14:00:00.000
2017-08-23 15:59:59.999,1503500400000,317.06,319.32,315.53,319.2,305.91619,1503503999999,96953.945617,289,79.78684,25348.5825535,73661.57420791,2017-08-23 15:00:00.000
2017-08-23 16:59:59.999,1503504000000,317.87,319.21,315.53,318.85,790.83539,1503507599999,250969.2441657,1152,152.30302,48509.2839261,74697.10346859,2017-08-23 16:00:00.000
2017-08-23 17:59:59.999,1503507600000,318.39,320.32,317.19,318.47,269.24306,1503511199999,85803.9935176,294,65.11074,20805.4599957,74928.48672366,2017-08-23 17:00:00.000
2017-08-23 18:59:59.999,1503511200000,318.48,321.29,318.25,318.3,253.30139,1503514799999,80884.1920457,230,77.21657,24770.1716402,75455.91804147,2017-08-23 18:00:00.000
2017-08-23 19:59:59.999,1503514800000,321.19,322.34,316.73,318.57,322.11689,1503518399999,102914.6709929,245,138.97893,44594.4843116,75758.06793757,2017-08-23 19:00:00.000
2017-08-23 20:59:59.999,1503518400000,318.57,320.2,312.05,313.75,481.54407,1503521999999,152283.6416209,247,140.62667,44801.0937518,76105.18301887,2017-08-23 20:00:00.000
2017-08-23 21:59:59.999,1503522000000,314.74,319.47,314.66,316.68,239.65437,1503525599999,75806.5733293,229,43.14127,13725.7905012,76044.40485161,2017-08-23 21:00:00.000
2017-08-23 22:59:59.999,1503525600000,318.12,318.62,313.78,316.74,203.49297,1503529199999,64368.2590325,222,33.77358,10740.0829566,76037.55146987,2017-08-23 22:00:00.000
2017-08-23 23:59:59.999,1503529200000,316.74,319.47,315.45,315.74,248.88125,1503532799999,78764.1662717,202,33.60289,10700.807649,76587.70953099,2017-08-23 23:00:00.000
2017-08-24 00:59:59.999,1503532800000,315.74,318.45,314.4,317.44,280.73305,1503536399999,88859.7459976,216,91.92001,29235.1336817,77076.20462658,2017-08-24 00:00:00.000
2017-08-24 01:59:59.999,1503536400000,315.52,318.45,314.01,315.08,316.04429,1503539999999,99906.240007,244,43.07924,13688.5979106,78427.73073430,2017-08-24 01:00:00.000
2017-08-24 02:59:59.999,1503540000000,315.08,318.44,314.06,315.05,190.08968,1503543599999,60060.6859394,239,59.5192,18882.7291303,79808.87163384,2017-08-24 02:00:00.000
2017-08-24 03:59:59.999,1503543600000,315.05,318.44,315.04,315.22,274.30696,1503547199999,86614.2612942,210,35.57986,11305.9876598,81675.53826335,2017-08-24 03:00:00.000
2017-08-24 04:59:59.999,1503547200000,315.22,319.47,314.31,316.45,256.61959,1503550799999,81194.8381211,218,50.22526,15984.9674515,83464.39073566,2017-08-24 04:00:00.000
2017-08-24 05:59:59.999,1503550800000,316.46,322.36,316.14,318.0,321.99605,1503554399999,102521.7593905,277,119.71486,38310.6063643,84639.43737368,2017-08-24 05:00:00.000
2017-08-24 06:59:59.999,1503554400000,319.57,320.53,316.15,320.53,296.71128,1503557999999,94512.1270075,203,169.72651,54234.0668924,86823.62047661,2017-08-24 06:00:00.000
2017-08-24 07:59:59.999,1503558000000,320.53,321.14,317.53,318.54,198.749,1503561599999,63418.2082711,200,82.3705,26374.896923,87862.58063044,2017-08-24 07:00:00.000
2017-08-24 08:59:59.999,1503561600000,318.54,321.07,318.54,320.32,289.02874,1503565199999,92385.6853861,227,56.21005,18044.2182382,90020.06926918,2017-08-24 08:00:00.000
2017-08-24 09:59:59.999,1503565200000,320.32,322.0,318.53,318.75,339.18864,1503568799999,108496.8694053,367,61.27516,19637.3873296,92434.71467467,2017-08-24 09:00:00.000
2017-08-24 10:59:59.999,1503568800000,320.03,321.3,316.66,317.02,630.71733,1503572399999,200717.9568097,740,120.24323,38393.8951084,95291.02313874,2017-08-24 10:00:00.000
2017-08-24 11:59:59.999,1503572400000,317.02,323.61,316.14,323.61,411.56848,1503575999999,131391.0593195,323,69.95581,22355.4163092,100625.53419390,2017-08-24 11:00:00.000
2017-08-24 12:59:59.999,1503576000000,322.51,328.04,317.9,322.0,347.54966,1503579599999,111514.8399237,391,87.53368,28241.1457841,103289.77609336,2017-08-24 12:00:00.000
2017-08-24 13:59:59.999,1503579600000,319.01,325.37,318.97,324.8,355.6927,1503583199999,114324.9079081,369,219.58634,70752.1431534,104038.63022991,2017-08-24 13:00:00.000
2017-08-24 14:59:59.999,1503583200000,323.8,326.79,320.84,320.84,316.22927,1503586799999,102318.4729153,383,122.47371,39685.220849,103251.06829869,2017-08-24 14:00:00.000
2017-08-24 15:59:59.999,1503586800000,320.84,323.98,320.84,321.2,118.57683,1503590399999,38200.156338,182,43.71237,14139.2730574,102987.43910962,2017-08-24 15:00:00.000
2017-08-24 16:59:59.999,1503590400000,323.67,323.68,319.0,322.0,203.90406,1503593999999,65524.5858931,238,91.08948,29360.6559197,102897.17937665,2017-08-24 16:00:00.000
2017-08-24 17:59:59.999,1503594000000,322.0,323.56,318.97,322.45,203.63927,1503597599999,65419.9498025,246,54.39397,17541.4886703,102452.70734824,2017-08-24 17:00:00.000
2017-08-24 18:59:59.999,1503597600000,322.45,323.79,320.17,322.76,242.60003,1503601199999,78248.4406335,174,85.08721,27500.582089,102399.91798176,2017-08-24 18:00:00.000
2017-08-24 19:59:59.999,1503601200000,322.76,325.35,321.22,321.23,258.98256,1503604799999,83671.2484351,208,74.91065,24303.4929078,102552.06980149,2017-08-24 19:00:00.000
2017-08-24 20:59:59.999,1503604800000,321.23,324.0,318.97,320.04,138.61314,1503608399999,44454.3225913,168,13.67844,4415.7287303,102314.42123043,2017-08-24 20:00:00.000
2017-08-24 21:59:59.999,1503608400000,320.04,322.29,318.97,321.21,265.99646,1503611999999,85352.6306252,246,32.39331,10436.0740036,102151.91184091,2017-08-24 21:00:00.000
2017-08-24 22:59:59.999,1503612000000,321.22,326.33,319.83,323.72,308.09107,1503615599999,99547.4099805,240,62.38037,20261.9304549,102390.98073664,2017-08-24 22:00:00.000
2017-08-24 23:59:59.999,1503615600000,323.72,326.25,322.3,323.42,187.64378,1503619199999,60760.7121584,186,54.84107,17843.5085494,102226.34289434,2017-08-24 23:00:00.000
2017-08-25 00:59:59.999,1503619200000,323.42,327.81,323.42,325.54,485.63977,1503622799999,158236.3325462,643,248.99828,81295.7699893,102258.52143710,2017-08-25 00:00:00.000
2017-08-25 01:59:59.999,1503622800000,327.8,328.82,324.41,328.81,462.31574,1503626399999,150840.967289,494,212.83324,69719.8347448,103188.83991050,2017-08-25 01:00:00.000
2017-08-25 02:59:59.999,1503626400000,328.81,329.93,324.42,328.19,258.63675,1503629999999,84526.4162001,220,43.44338,14243.8217928,104526.85504471,2017-08-25 02:00:00.000
2017-08-25 03:59:59.999,1503630000000,328.19,330.44,325.4,326.55,200.25624,1503633599999,65512.8230089,196,22.11372,7262.6958706,105383.24751691,2017-08-25 03:00:00.000
2017-08-25 04:59:59.999,1503633600000,326.55,331.35,326.55,331.35,324.10004,1503637199999,106599.4723027,338,118.47931,39140.5419357,106443.01819592,2017-08-25 04:00:00.000
2017-08-25 05:59:59.999,1503637200000,331.34,335.0,329.18,331.73,244.29766,1503640799999,81096.9823587,196,47.78699,15933.3361239,108126.69868864,2017-08-25 05:00:00.000
2017-08-25 06:59:59.999,1503640800000,331.74,333.31,328.69,330.17,225.1556,1503644399999,74494.7059257,239,39.09805,12980.5175254,109827.16504163,2017-08-25 06:00:00.000
2017-08-25 07:59:59.999,1503644400000,330.17,334.34,330.17,330.29,322.05362,1503647999999,106996.1829987,242,45.2798,15117.783549,111260.78939004,2017-08-25 07:00:00.000
2017-08-25 08:59:59.999,1503648000000,330.29,334.34,329.86,334.17,318.27009,1503651599999,105546.483816,231,38.64631,12897.6082978,113310.36540051,2017-08-25 08:00:00.000
2017-08-25 09:59:59.999,1503651600000,332.68,335.41,331.09,331.09,217.82876,1503655199999,72636.7573894,270,90.44064,30235.8633676,117826.14513353,2017-08-25 09:00:00.000
2017-08-25 10:59:59.999,1503655200000,330.11,333.42,327.69,329.78,333.09478,1503658799999,109722.4787266,214,80.35655,26355.5542431,122532.92797111,2017-08-25 10:00:00.000
2017-08-25 11:59:59.999,1503658800000,331.69,331.69,327.4,331.26,330.23241,1503662399999,108678.8235854,231,198.29231,65263.7756325,127398.32390508,2017-08-25 11:00:00.000
2017-08-25 12:59:59.999,1503662400000,329.68,335.33,328.72,330.7,1348.31341,1503665999999,448156.9582731,1905,1051.58946,349700.7947847,114450.93355927,2017-08-25 12:00:00.000
2017-08-25 13:59:59.999,1503666000000,333.32,334.74,330.68,332.0,184.12642,1503669599999,61166.8931261,200,58.5036,19491.7257192,112839.78371208,2017-08-25 13:00:00.000
2017-08-25 14:59:59.999,1503669600000,332.89,333.68,330.67,331.95,286.77891,1503673199999,95224.8342862,248,37.47303,12478.888436,110371.30548811,2017-08-25 14:00:00.000
2017-08-25 15:59:59.999,1503673200000,332.57,335.33,330.68,333.15,141.95926,1503676799999,47282.1943671,181,28.22893,9415.7011934,109011.54704024,2017-08-25 15:00:00.000
2017-08-25 16:59:59.999,1503676800000,335.29,338.28,333.15,334.77,199.13677,1503680399999,66732.9446029,171,16.09501,5403.0934456,108453.51356943,2017-08-25 16:00:00.000
2017-08-25 17:59:59.999,1503680400000,336.35,337.0,331.88,332.01,138.08871,1503683999999,46121.977688,175,48.77397,16347.7557993,107918.55234347,2017-08-25 17:00:00.000
2017-08-25 18:59:59.999,1503684000000,333.2,336.49,331.88,333.27,146.0636,1503687599999,48711.318655,203,11.6516,3909.511188,107614.29062540,2017-08-25 18:00:00.000
2017-08-25 19:59:59.999,1503687600000,333.27,335.1,325.42,328.71,267.97046,1503691199999,88648.7771057,154,49.62524,16432.243919,107227.51490340,2017-08-25 19:00:00.000
2017-08-25 20:59:59.999,1503691200000,329.91,330.99,324.9,330.98,196.49748,1503694799999,64378.6998767,225,28.13077,9266.769702,107284.65595857,2017-08-25 20:00:00.000
2017-08-25 21:59:59.999,1503694800000,327.8,332.26,326.77,330.18,201.4709,1503698399999,66396.2694783,175,8.25683,2736.533466,107287.79345872,2017-08-25 21:00:00.000
2017-08-25 22:59:59.999,1503698400000,330.18,332.27,326.99,328.6,100.21031,1503701999999,32968.9830674,144,31.02438,10260.2064715,106690.91989231,2017-08-25 22:00:00.000
2017-08-25 23:59:59.999,1503702000000,329.81,330.99,326.25,327.24,193.47193,1503705599999,63483.7616201,157,40.70421,13424.3563212,106332.85796088,2017-08-25 23:00:00.000
2017-08-26 00:59:59.999,1503705600000,327.24,332.27,327.24,328.26,153.95314,1503709199999,50660.4156802,170,24.503,8112.3944808,105034.36743716,2017-08-26 00:00:00.000
2017-08-26 01:59:59.999,1503709200000,332.26,332.26,325.02,325.39,122.8132,1503712799999,40190.9429762,124,22.68539,7489.8352808,104028.89505301,2017-08-26 01:00:00.000
2017-08-26 02:59:59.999,1503712800000,324.41,328.02,323.41,324.72,174.12675,1503716399999,56726.3821312,193,44.93764,14702.729892,102709.99282624,2017-08-26 02:00:00.000
2017-08-26 03:59:59.999,1503716400000,324.72,328.02,323.46,323.46,118.68492,1503719999999,38614.9189936,182,21.27628,6952.8039042,101352.40242320,2017-08-26 03:00:00.000
2017-08-26 04:59:59.999,1503720000000,323.46,326.74,323.41,324.72,196.89672,1503723599999,63938.4896027,186,20.01253,6538.3318055,100810.35417291,2017-08-26 04:00:00.000
2017-08-26 05:59:59.999,1503723600000,323.56,326.86,323.55,326.23,285.19418,1503727199999,92726.3934138,160,34.94123,11413.9177735,100128.55649339,2017-08-26 05:00:00.000
2017-08-26 06:59:59.999,1503727200000,325.23,329.69,324.06,326.19,199.73728,1503730799999,65120.9307405,196,46.46882,15255.0803933,98994.59235455,2017-08-26 06:00:00.000
2017-08-26 07:59:59.999,1503730800000,326.19,328.91,325.17,327.9,388.87032,1503734399999,127119.1898737,210,31.86646,10451.2831957,98395.38549665,2017-08-26 07:00:00.000
2017-08-26 08:59:59.999,1503734400000,328.45,330.73,327.58,328.82,186.8631,1503737999999,61452.4060193,166,22.38492,7393.2540239,99086.35855088,2017-08-26 08:00:00.000
2017-08-26 09:59:59.999,1503738000000,330.63,330.89,326.69,327.69,167.41761,1503741599999,55031.7305807,166,45.59521,15080.8499687,98687.48200073,2017-08-26 09:00:00.000
2017-08-26 10:59:59.999,1503741600000,327.69,330.89,327.69,327.89,257.33601,1503745199999,84690.4536004,185,81.77932,27034.2041364,97641.52997634,2017-08-26 10:00:00.000
2017-08-26 11:59:59.999,1503745200000,330.87,331.25,326.69,327.89,244.92428,1503748799999,80450.9434965,187,47.95584,15832.444939,97107.20210375,2017-08-26 11:00:00.000
2017-08-26 12:59:59.999,1503748800000,328.25,330.11,325.1,330.11,231.13593,1503752399999,75625.5566728,248,39.69062,13049.0647449,95770.82858537,2017-08-26 12:00:00.000
2017-08-26 13:59:59.999,1503752400000,326.14,332.26,324.06,330.98,309.07769,1503755999999,101209.4337863,162,112.18352,36923.7530884,95276.50131803,2017-08-26 13:00:00.000
2017-08-26 14:59:59.999,1503756000000,330.98,335.44,329.83,332.34,190.9403,1503759599999,63528.3151534,149,23.22179,7766.7285481,94083.91060578,2017-08-26 14:00:00.000
2017-08-26 15:59:59.999,1503759600000,332.34,334.16,327.0,327.0,209.4309,1503763199999,68948.0298118,200,56.84826,18841.578018,93788.79869889,2017-08-26 15:00:00.000
2017-08-26 16:59:59.999,1503763200000,327.01,330.38,326.7,330.38,156.03136,1503766799999,51099.568589,184,6.64433,2182.6995431,93175.34949290,2017-08-26 16:00:00.000
2017-08-26 17:59:59.999,1503766800000,330.38,332.11,326.79,331.04,196.30353,1503770399999,64722.608871,220,73.73497,24420.9403717,93046.21352143,2017-08-26 17:00:00.000
2017-08-26 18:59:59.999,1503770400000,327.38,332.1,327.03,328.08,226.97145,1503773999999,74725.371333,194,17.62745,5840.0892336,93065.85135949,2017-08-26 18:00:00.000
2017-08-26 19:59:59.999,1503774000000,329.78,334.17,328.88,331.19,223.69461,1503777599999,74086.7123067,348,57.98685,19319.6386741,92803.60351282,2017-08-26 19:00:00.000
2017-08-26 20:59:59.999,1503777600000,332.68,334.17,330.18,331.12,213.56767,1503781199999,70873.1848647,167,26.30526,8790.1857626,93091.19713665,2017-08-26 20:00:00.000
2017-08-26 21:59:59.999,1503781200000,331.12,334.16,330.49,334.16,10.76919,1503784799999,3566.775044,35,0.58969,197.0476894,92631.82639531,2017-08-26 21:00:00.000
2017-08-26 22:59:59.999,1503784800000,330.51,332.93,329.33,330.6,247.83683,1503788399999,82085.2313629,190,43.3281,14413.0488815,92549.99090617,2017-08-26 22:00:00.000
2017-08-26 23:59:59.999,1503788400000,332.43,334.17,330.6,330.79,165.10824,1503791999999,54800.3924122,178,39.42907,13130.3587511,92462.65806951,2017-08-26 23:00:00.000
2017-08-27 00:59:59.999,1503792000000,332.18,336.55,330.79,334.37,345.34454,1503795599999,115264.4086188,228,45.58029,15254.2083278,93693.17844033,2017-08-27 00:00:00.000
2017-08-27 01:59:59.999,1503795600000,334.37,336.55,331.98,334.47,175.00161,1503799199999,58523.1950597,256,40.05494,13407.7093749,93377.72112975,2017-08-27 01:00:00.000
2017-08-27 02:59:59.999,1503799200000,334.47,338.28,333.12,333.12,264.11435,1503802799999,88245.6484285,283,136.89627,45723.8471447,93389.09771334,2017-08-27 02:00:00.000
2017-08-27 03:59:59.999,1503802800000,333.96,335.99,330.79,331.62,272.16184,1503806399999,90774.6794223,296,98.55678,33046.0012647,92401.77679788,2017-08-27 03:00:00.000
2017-08-27 04:59:59.999,1503806400000,334.5,338.29,331.49,334.84,225.92548,1503809999999,75538.2508682,305,101.65887,34117.183264,91825.18366824,2017-08-27 04:00:00.000
2017-08-27 05:59:59.999,1503810000000,337.52,337.52,331.86,335.0,209.66722,1503813599999,70217.9196038,216,35.2485,11844.0302955,91313.97942737,2017-08-27 05:00:00.000
2017-08-27 06:59:59.999,1503813600000,332.75,336.36,332.74,333.77,94.16174,1503817199999,31469.9411178,149,28.32963,9513.3467096,91130.38470336,2017-08-27 06:00:00.000
2017-08-27 07:59:59.999,1503817200000,335.0,336.49,332.77,332.77,159.41236,1503820799999,53232.0643843,155,35.8322,12029.894912,90916.41549533,2017-08-27 07:00:00.000
2017-08-27 08:59:59.999,1503820800000,332.77,334.7,331.61,334.48,191.57696,1503824399999,63814.6612558,227,7.82648,2619.2235656,90958.21143973,2017-08-27 08:00:00.000
2017-08-27 09:59:59.999,1503824400000,332.0,336.25,330.73,336.25,171.54931,1503827999999,57164.9904674,270,29.92326,10025.4784063,91075.20402684,2017-08-27 09:00:00.000
2017-08-27 10:59:59.999,1503828000000,334.88,337.53,332.28,337.53,208.23048,1503831599999,69710.4736538,322,89.88902,30201.4635018,90812.74905649,2017-08-27 10:00:00.000
2017-08-27 11:59:59.999,1503831600000,337.53,338.42,333.68,333.94,285.89314,1503835199999,95978.2895214,256,142.60846,48037.6783032,91087.27762995,2017-08-27 11:00:00.000
2017-08-27 12:59:59.999,1503835200000,333.93,336.9,331.88,333.57,104.46136,1503838799999,34812.2169,148,15.813,5304.91581,90354.32429542,2017-08-27 12:00:00.000
2017-08-27 13:59:59.999,1503838800000,333.57,336.99,333.52,335.6,190.68012,1503842399999,63788.9973748,243,62.27671,20900.4164053,89944.01904584,2017-08-27 13:00:00.000
2017-08-27 14:59:59.999,1503842400000,333.61,336.99,332.21,332.21,176.45375,1503845999999,58963.0917802,143,28.68003,9633.2439177,89620.98641711,2017-08-27 14:00:00.000
2017-08-27 15:59:59.999,1503846000000,333.96,336.49,332.21,334.67,193.94708,1503849599999,64815.15569,188,18.80223,6310.9452457,89586.55409476,2017-08-27 15:00:00.000
2017-08-27 16:59:59.999,1503849600000,335.04,336.49,332.97,334.83,219.16864,1503853199999,73276.767935,203,20.98778,7054.1585582,89341.49641941,2017-08-27 16:00:00.000
2017-08-27 17:59:59.999,1503853200000,336.5,339.14,334.67,337.56,277.35622,1503856799999,93424.7132594,177,92.88719,31361.7522283,89419.40246955,2017-08-27 17:00:00.000
2017-08-27 18:59:59.999,1503856800000,339.89,340.29,336.02,340.26,115.46914,1503860399999,39074.3906119,134,31.6285,10746.8752537,89008.17580959,2017-08-27 18:00:00.000
2017-08-27 19:59:59.999,1503860400000,340.24,341.47,337.12,339.64,183.13777,1503863999999,62082.2162308,196,20.21127,6866.4911467,88995.68557126,2017-08-27 19:00:00.000
2017-08-27 20:59:59.999,1503864000000,341.47,341.47,337.12,340.36,212.10891,1503867599999,72030.2974923,179,32.92163,11221.4734316,88840.43467935,2017-08-27 20:00:00.000
2017-08-27 21:59:59.999,1503867600000,340.36,341.47,337.13,338.66,136.6202,1503871199999,46353.8152061,146,34.0536,11579.3498909,88809.20686855,2017-08-27 21:00:00.000
2017-08-27 22:59:59.999,1503871200000,338.66,341.43,338.46,338.81,168.79731,1503874799999,57267.8414531,203,6.91785,2360.9696904,88739.25195914,2017-08-27 22:00:00.000
2017-08-27 23:59:59.999,1503874800000,338.81,348.13,338.81,348.13,54.19762,1503878399999,18653.3318249,50,8.6158,2969.45855,88406.05374074,2017-08-27 23:00:00.000
2017-08-28 00:59:59.999,1503878400000,348.11,351.0,345.83,345.87,240.20694,1503881999999,83679.715242,297,121.63148,42444.6245507,88229.63969525,2017-08-28 00:00:00.000
2017-08-28 01:59:59.999,1503882000000,346.6,348.0,343.57,347.87,103.71249,1503885599999,35856.7374304,148,34.10172,11824.6004551,87940.08612368,2017-08-28 01:00:00.000
2017-08-28 02:59:59.999,1503885600000,344.18,350.85,343.76,350.84,98.01125,1503889199999,34082.0142456,132,51.08177,17797.3120938,87392.08257512,2017-08-28 02:00:00.000
2017-08-28 03:59:59.999,1503889200000,350.84,350.84,343.44,343.44,298.7036,1503892799999,103169.9527509,221,96.13994,33232.7209216,87315.36904559,2017-08-28 03:00:00.000
2017-08-28 04:59:59.999,1503892800000,343.43,343.69,331.95,338.54,582.93715,1503896399999,196819.5086851,472,100.8707,34080.8172944,86767.87349050,2017-08-28 04:00:00.000
2017-08-28 05:59:59.999,1503896400000,338.54,340.41,333.79,336.01,166.14597,1503899999999,55951.1573288,288,15.97915,5376.9633656,86621.70431833,2017-08-28 05:00:00.000
